img_dname,img_name,subject_id,enc_num,img_num,subject_imgcount,age_phd,no_phd,inv_phd,sex,rac,hgt,wgt,img_width,img_height,color_space,label
./data/af,S502-01-t10_01.jpg,502,1,1,1,60.14,0,0,F,W,502,100,480,600,RGB,Right Angle
./data/ae,S413-05-t10_01.jpg,413,5,1,2,25.2,0,0,M,B,509,170,480,600,RGB,Right Angle
./data/af,S517-01-t10_01.jpg,517,1,1,1,35.82,0,0,M,B,603,245,480,600,RGB,Frontal
./data/ae,S453-02-t10_01.jpg,453,2,1,15,18.47,0,0,M,B,509,120,480,600,RGB,Right Angle
./data/ae,S435-02-t10_01.jpg,435,2,1,2,29.65,0,0,M,W,0,160,768,960,RGB,Frontal
./data/af,S500-02-t10_02.jpg,500,2,2,5,32.48,0,0,M,A,508,180,300,400,RGB,Left Profile
./data/ae,S435-01-t10_01.jpg,435,1,1,3,29.4,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ae,S413-10-t10_01.jpg,413,10,1,7,27.13,0,0,M,B,509,160,480,600,RGB,Frontal
./data/ae,S453-11-t10_03.jpg,453,11,3,5,21.43,0,0,M,B,509,120,480,600,RGB,Left Profile
./data/ae,S453-10-t10_01.jpg,453,10,1,1,21.14,0,0,M,B,506,115,480,600,RGB,Frontal
./data/af,S502-01-t10_02.jpg,502,1,2,2,60.14,0,0,F,W,502,100,480,600,RGB,Left Profile
./data/ae,S430-01-t10_01.jpg,430,1,1,5,19.73,0,0,M,B,604,145,480,600,RGB,Frontal
./data/ae,S453-15-t10_01.jpg,453,15,1,9,22.11,0,0,M,B,506,115,480,600,RGB,Frontal
./data/af,S500-01-t10_01.jpg,500,1,1,1,31.58,0,0,M,A,508,180,480,600,RGB,Frontal
./data/ag,S517-02-t10_01.jpg,517,2,1,2,35.83,0,0,M,B,602,245,480,600,RGB,Right Angle
./data/ae,S413-07-t10_01.jpg,413,7,1,4,25.55,0,0,M,B,509,135,480,600,RGB,Right Angle
./data/ae,S430-03-t10_01.jpg,430,3,1,6,20.32,0,0,M,B,603,154,480,600,RGB,Frontal
./data/ae,S413-09-t10_01.jpg,413,9,1,6,27.13,0,0,M,B,601,175,480,600,RGB,Frontal
./data/ag,S504-01-t10_01.jpg,504,1,1,1,66.53,0,0,M,B,508,150,777,972,RGB,Frontal
./data/ae,S453-11-t10_01.jpg,453,11,1,3,21.43,0,0,M,B,509,120,480,600,RGB,Frontal
./data/ae,S453-07-t10_01.jpg,453,7,1,18,19.35,0,0,M,B,506,140,480,600,RGB,Right Angle
./data/ae,S434-01-t10_01.jpg,434,1,1,1,46.56,0,0,M,W,0,180,768,960,RGB,Frontal
./data/ae,S439-06-t10_01.jpg,439,6,1,1,25.35,0,0,M,B,509,160,480,600,RGB,Right Angle
./data/ag,S500-02-t10_01.jpg,500,2,1,4,32.48,0,0,M,A,508,180,300,400,RGB,Frontal
./data/ag,S504-02-t10_01.jpg,504,2,1,2,66.88,0,0,M,B,508,150,787,984,RGB,Frontal
./data/ag,S504-03-t10_02.jpg,504,3,2,4,66.94,0,0,M,B,508,145,384,480,RGB,Left Profile
./data/ae,S453-04-t10_01.jpg,453,4,1,12,18.91,0,0,M,B,509,120,480,600,RGB,Right Angle
./data/ae,S464-01-t10_02.jpg,464,1,2,2,21.55,0,0,M,W,0,150,768,960,RGB,Right Profile
./data/ae,S435-03-t10_01.jpg,435,3,1,1,30.43,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ae,S413-01-t10_01.jpg,413,1,1,8,21.27,0,0,M,B,509,140,480,600,RGB,Right Angle
./data/ae,S430-04-t10_01.jpg,430,4,1,2,21.6,0,0,M,B,604,150,480,600,RGB,Frontal
./data/ae,S430-06-t10_01.jpg,430,6,1,1,23.41,0,0,M,B,603,160,480,600,RGB,Frontal
./data/ag,S502-02-t10_01.jpg,502,2,1,3,60.35,0,0,F,W,502,100,480,600,RGB,Left Angle
./data/ag,S502-02-t10_02.jpg,502,2,2,4,60.35,0,0,F,W,502,100,480,600,RGB,Left Profile
./data/ag,S500-01-t10_02.jpg,500,1,2,2,31.58,0,0,M,A,508,180,480,600,RGB,Left Profile
./data/ae,S480-03-t10_01.jpg,480,3,1,2,42.51,0,0,M,W,508,210,480,600,RGB,Left Angle
./data/ag,S514-01-t10_02.jpg,514,1,2,2,35.54,0,0,M,B,0,215,3008,2000,RGB,Left Profile
./data/ae,S453-06-t10_01.jpg,453,6,1,13,19.35,0,0,M,B,506,140,480,600,RGB,Right Angle
./data/ae,S453-09-t10_01.jpg,453,9,1,14,20.31,0,0,M,B,509,120,480,600,RGB,Frontal
./data/ae,S453-03-t10_01.jpg,453,3,1,16,18.71,0,0,M,B,506,160,480,600,RGB,Frontal
./data/ae,S453-05-t10_01.jpg,453,5,1,17,19.05,0,0,M,B,508,150,480,600,RGB,Frontal
./data/ae,S438-01-t10_01.jpg,438,1,1,1,34.38,0,0,M,W,0,211,768,960,RGB,Frontal
./data/ae,S413-04-t10_01.jpg,413,4,1,1,25.18,0,0,M,B,509,170,480,600,RGB,Frontal
./data/ag,S514-01-t10_01.jpg,514,1,1,1,35.54,0,0,M,B,0,215,3008,2000,RGB,Frontal
./data/ae,S464-01-t10_01.jpg,464,1,1,1,21.55,0,0,M,W,0,150,768,960,RGB,Frontal
./data/ae,S453-14-t10_01.jpg,453,14,1,8,21.73,0,0,M,B,507,150,480,600,RGB,Frontal
./data/ae,S453-16-t10_01.jpg,453,16,1,10,22.32,0,0,M,B,507,150,480,600,RGB,Frontal
./data/ae,S413-03-t10_01.jpg,413,3,1,10,21.48,0,0,M,B,509,145,480,600,RGB,Frontal
./data/ae,S413-08-t10_01.jpg,413,8,1,5,26.77,0,0,M,B,509,165,480,600,RGB,Right Angle
./data/ae,S439-07-t10_01.jpg,439,7,1,2,25.74,0,0,M,B,509,163,480,600,RGB,Right Angle
./data/ag,S518-02-t10_02.jpg,518,2,2,4,53.8,0,0,M,W,0,250,768,960,RGB,Left Profile
./data/ae,S434-02-t10_01.jpg,434,2,1,2,46.56,0,0,M,W,0,180,240,240,RGB,Right Angle
./data/ag,S500-02-t10_03.jpg,500,2,3,6,32.48,0,0,M,A,508,180,300,400,RGB,Right Profile
./data/ae,S413-06-t10_01.jpg,413,6,1,3,25.55,0,0,M,B,509,135,480,600,RGB,Frontal
./data/ae,S453-12-t10_01.jpg,453,12,1,2,21.14,0,0,M,B,506,115,480,600,RGB,Frontal
./data/ae,S409-05-t10_01.jpg,409,5,1,6,45.07,0,0,M,A,508,145,480,600,RGB,Right Angle
./data/ag,S505-02-t10_01.jpg,505,2,1,2,18.62,0,0,M,B,510,140,480,600,RGB,Right Angle
./data/ad,S388-16-t10_01.jpg,388,16,1,1,31.89,0,0,M,B,511,200,480,600,RGB,Right Angle
./data/ag,S501-02-t10_01.jpg,501,2,1,2,48.88,0,0,M,W,507,145,480,600,RGB,Right Angle
./data/ad,S388-14-t10_01.jpg,388,14,1,18,30.88,0,0,M,B,600,200,480,600,RGB,Frontal
./data/ad,S388-17-t10_01.jpg,388,17,1,2,32.41,0,0,M,B,600,200,480,600,RGB,Right Angle
./data/ad,S388-12-t10_01.jpg,388,12,1,9,30.63,0,0,M,B,511,220,480,600,RGB,Right Angle
./data/ae,S454-02-t10_01.jpg,454,2,1,2,41.51,0,0,M,W,0,220,768,960,RGB,Frontal
./data/ae,S447-03-t10_01.jpg,447,3,1,2,48.78,0,0,M,W,511,185,480,600,RGB,Right Angle
./data/ag,S510-01-t10_01.jpg,510,1,1,1,17.14,0,0,M,B,510,170,480,600,RGB,Right Angle
./data/ae,S460-02-t10_01.jpg,460,2,1,2,20.3,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ae,S409-10-t10_01.jpg,409,10,1,4,47.87,0,0,M,A,508,145,480,600,RGB,Frontal
./data/ad,S388-09-t10_01.jpg,388,9,1,15,29.74,0,0,M,B,600,195,480,600,RGB,Frontal
./data/ae,S409-03-t10_01.jpg,409,3,1,11,43.34,0,0,M,A,508,145,480,600,RGB,Frontal
./data/ad,S388-01-t10_01.jpg,388,1,1,4,28.75,0,0,M,B,510,220,480,600,RGB,Right Angle
./data/ag,S488-01-t10_01.jpg,488,1,1,1,22.41,0,0,F,W,507,130,480,600,RGB,Frontal
./data/ae,S409-04-t10_01.jpg,409,4,1,10,43.74,0,0,M,A,508,145,480,600,RGB,Right Angle
./data/ae,S409-02-t10_01.jpg,409,2,1,9,42.79,0,0,M,A,507,150,480,600,RGB,Left Angle
./data/ag,S505-01-t10_01.jpg,505,1,1,1,18.28,0,0,M,B,511,180,480,600,RGB,Frontal
./data/ae,S409-07-t10_01.jpg,409,7,1,1,46.9,0,0,M,A,508,145,480,600,RGB,Right Angle
./data/ag,S501-01-t10_01.jpg,501,1,1,1,48.86,0,0,M,W,507,145,480,600,RGB,Frontal
./data/ad,S388-15-t10_01.jpg,388,15,1,10,30.88,0,0,M,B,600,200,480,600,RGB,Frontal
./data/ae,S447-04-t10_01.jpg,447,4,1,3,49.53,0,0,M,W,511,185,480,600,RGB,Frontal
./data/ad,S388-13-t10_01.jpg,388,13,1,17,30.63,0,0,M,B,511,220,480,600,RGB,Frontal
./data/ae,S409-08-t10_01.jpg,409,8,1,2,47.39,0,0,M,A,508,145,480,600,RGB,Right Angle
./data/ad,S388-08-t10_01.jpg,388,8,1,14,29.74,0,0,M,B,600,195,480,600,RGB,Left Angle
./data/ad,S384-02-t10_01.jpg,384,2,1,1,25.54,1,0,M,W,509,170,384,480,RGB,Frontal
./data/ag,S501-05-t10_01.jpg,501,5,1,5,50.44,0,0,M,W,506,160,480,600,RGB,Right Angle
./data/ad,S388-03-t10_01.jpg,388,3,1,6,28.94,0,0,M,B,511,180,480,600,RGB,Left Angle
./data/ad,S384-01-t10_01.jpg,384,1,1,2,24.39,1,0,M,W,509,160,384,480,RGB,Frontal
./data/ag,S510-02-t10_01.jpg,510,2,1,2,17.14,0,0,M,B,510,170,480,600,RGB,Left Angle
./data/ad,S388-18-t10_01.jpg,388,18,1,3,32.57,0,0,M,B,600,200,480,600,RGB,Right Angle
./data/ae,S409-09-t10_01.jpg,409,9,1,3,47.6,0,0,M,A,508,145,480,600,RGB,Frontal
./data/ag,S501-04-t10_01.jpg,501,4,1,4,50.37,0,0,M,W,507,145,480,600,RGB,Frontal
./data/ag,S501-03-t10_01.jpg,501,3,1,3,49.03,0,0,M,W,506,140,480,600,RGB,Right Angle
./data/ad,S388-02-t10_01.jpg,388,2,1,5,28.76,0,0,M,B,510,220,480,600,RGB,Frontal
./data/ag,S510-03-t10_01.jpg,510,3,1,3,17.77,0,0,M,B,510,170,480,600,RGB,Frontal
./data/ae,S454-01-t10_01.jpg,454,1,1,1,41.28,0,0,M,W,0,220,768,960,RGB,Frontal
./data/ae,S447-05-t10_01.jpg,447,5,1,4,49.54,0,0,M,W,511,185,480,600,RGB,Frontal
./data/ae,S409-11-t10_01.jpg,409,11,1,5,48.1,0,0,M,A,510,170,480,600,RGB,Left Angle
./data/ag,S501-06-t10_01.jpg,501,6,1,6,50.47,0,0,M,W,506,160,480,600,RGB,Right Angle
./data/ad,S388-06-t10_01.jpg,388,6,1,12,29.27,0,0,M,B,600,165,480,600,RGB,Frontal
./data/ag,S510-04-t10_01.jpg,510,4,1,4,17.83,0,0,M,B,510,170,480,600,RGB,Frontal
./data/ae,S421-01-t10_01.jpg,421,1,1,2,34.93,0,0,F,B,0,250,384,480,RGB,Frontal
./data/ae,S421-02-t10_01.jpg,421,2,1,1,35.86,1,0,F,B,0,269,384,480,RGB,Frontal
./data/ad,S388-05-t10_01.jpg,388,5,1,11,29.26,0,0,M,B,600,165,480,600,RGB,Right Angle
./data/ae,S409-01-t10_01.jpg,409,1,1,8,42.75,0,0,M,A,505,140,480,600,RGB,Frontal
./data/ae,S460-01-t10_01.jpg,460,1,1,1,20.31,0,0,M,W,0,160,449,534,Gray,Frontal
./data/ad,S388-10-t10_01.jpg,388,10,1,8,30.06,0,0,M,B,511,200,480,600,RGB,Frontal
./data/ad,S388-04-t10_01.jpg,388,4,1,7,29.26,0,0,M,B,600,200,480,600,RGB,Frontal
./data/ad,S388-07-t10_01.jpg,388,7,1,13,29.36,0,0,M,B,511,200,480,600,RGB,Frontal
./data/ae,S447-02-t10_01.jpg,447,2,1,1,48.25,0,0,M,W,600,185,480,600,RGB,Frontal
./data/ad,S388-11-t10_01.jpg,388,11,1,16,30.39,0,0,M,B,510,220,384,480,RGB,Right Angle
./data/ae,S447-01-t10_01.jpg,447,1,1,5,45.74,0,0,M,W,511,160,480,600,RGB,Right Angle
./data/ae,S409-06-t10_01.jpg,409,6,1,7,45.86,0,0,M,A,506,160,480,600,RGB,Frontal
./data/ae,S414-06-t10_01.jpg,414,6,1,1,24.36,0,0,M,B,505,131,480,600,RGB,Frontal
./data/ad,S392-06-t10_01.jpg,392,6,1,1,38.88,0,0,F,B,502,130,480,600,RGB,Right Angle
./data/ag,S494-02-t10_02.jpg,494,2,2,5,38.91,0,0,M,B,510,165,480,600,RGB,Right Profile
./data/ae,S414-02-t10_01.jpg,414,2,1,9,20.99,0,0,M,B,506,130,480,600,RGB,Frontal
./data/ad,S392-03-t10_01.jpg,392,3,1,6,36.79,0,0,F,B,504,165,480,600,RGB,Left Angle
./data/ag,S486-03-t10_01.jpg,486,3,1,2,35.75,0,0,M,B,510,160,480,600,RGB,Frontal
./data/ag,S486-01-t10_01.jpg,486,1,1,4,34.09,0,0,M,B,510,160,480,600,RGB,Left Angle
./data/ad,S382-04-t10_01.jpg,382,4,1,1,59.9,0,0,M,W,509,180,480,600,RGB,Frontal
./data/ag,S494-02-t10_01.jpg,494,2,1,4,38.91,0,0,M,B,510,165,480,600,RGB,Right Angle
./data/ae,S455-01-t10_01.jpg,455,1,1,3,18.08,0,0,M,B,509,155,640,480,RGB,Left Angle
./data/ae,S461-10-t10_01.jpg,461,10,1,1,19.37,0,0,M,B,603,210,480,600,RGB,Frontal
./data/ae,S461-02-t10_01.jpg,461,2,1,3,17.12,0,0,M,B,603,195,480,600,RGB,Right Angle
./data/ag,S486-02-t10_01.jpg,486,2,1,1,34.76,0,0,M,B,510,160,480,600,RGB,Left Angle
./data/ae,S412-01-t10_01.jpg,412,1,1,2,18.1,0,0,M,B,508,140,480,600,RGB,Left Angle
./data/ad,S382-02-t10_01.jpg,382,2,1,3,60.84,0,0,M,W,509,180,480,600,RGB,Frontal
./data/ad,S382-01-t10_01.jpg,382,1,1,4,60.94,0,0,M,W,509,180,480,600,RGB,Frontal
./data/ae,S445-01-t10_01.jpg,445,1,1,1,41.84,0,0,M,W,0,200,240,240,RGB,Frontal
./data/ae,S479-02-t10_01.jpg,479,2,1,1,44.74,0,0,M,W,601,300,480,600,RGB,Frontal
./data/ag,S495-02-t10_01.jpg,495,2,1,2,25.29,0,0,M,B,511,180,480,600,RGB,Frontal
./data/ag,S494-01-t10_01.jpg,494,1,1,1,38.23,0,0,M,B,510,220,480,600,RGB,Left Angle
./data/ad,S392-04-t10_01.jpg,392,4,1,7,36.8,0,0,F,B,504,165,480,600,RGB,Right Angle
./data/ad,S382-07-t10_01.jpg,382,7,1,10,56.38,0,0,M,W,509,175,480,600,RGB,Left Angle
./data/ae,S455-01-t10_02.jpg,455,1,2,4,18.08,0,0,M,B,509,155,640,480,RGB,Left Profile
./data/ae,S412-03-t10_01.jpg,412,3,1,1,19.81,0,0,M,B,600,145,480,600,RGB,Right Angle
./data/ae,S414-09-t10_01.jpg,414,9,1,4,26.12,0,0,M,B,508,150,480,600,RGB,Frontal
./data/ae,S461-07-t10_01.jpg,461,7,1,6,17.89,0,0,M,B,603,170,480,600,RGB,Frontal
./data/ag,S494-02-t10_03.jpg,494,2,3,6,38.91,0,0,M,B,510,165,480,600,RGB,Left Profile
./data/ad,S392-08-t10_01.jpg,392,8,1,3,40.1,0,0,F,B,505,125,480,600,RGB,Frontal
./data/ad,S382-10-t10_01.jpg,382,10,1,7,58.91,0,0,M,W,509,180,480,600,RGB,Frontal
./data/ae,S412-02-t10_01.jpg,412,2,1,3,18.93,0,0,M,B,511,145,480,600,RGB,Frontal
./data/ad,S392-07-t10_01.jpg,392,7,1,2,38.88,0,0,F,B,502,130,480,600,RGB,Frontal
./data/ag,S509-01-t10_02.jpg,509,1,2,2,44.87,0,0,M,W,0,160,768,960,RGB,Right Profile
./data/ae,S414-04-t10_01.jpg,414,4,1,7,22.51,0,0,M,B,507,130,480,600,RGB,Frontal
./data/ae,S461-11-t10_01.jpg,461,11,1,2,20.55,0,0,M,B,603,189,480,600,RGB,Frontal
./data/ag,S495-01-t10_01.jpg,495,1,1,1,25.11,0,0,M,B,511,180,480,600,RGB,Left Angle
./data/ae,S414-07-t10_01.jpg,414,7,1,2,25.15,0,0,M,B,508,170,480,600,RGB,Frontal
./data/ae,S436-01-t10_01.jpg,436,1,1,3,34.7,0,0,M,W,0,300,768,960,RGB,Frontal
./data/ad,S382-03-t10_01.jpg,382,3,1,8,58.91,0,0,M,W,509,180,480,600,RGB,Frontal
./data/ag,S495-02-t10_03.jpg,495,2,3,4,25.29,0,0,M,B,511,180,480,600,RGB,Left Profile
./data/ad,S392-01-t10_01.jpg,392,1,1,4,36.34,0,0,F,B,504,160,480,600,RGB,Right Angle
./data/ag,S509-01-t10_01.jpg,509,1,1,1,44.87,0,0,M,W,0,160,768,960,RGB,Left Angle
./data/ad,S382-06-t10_01.jpg,382,6,1,9,56.05,0,0,M,W,509,185,480,600,RGB,Frontal
./data/ae,S414-05-t10_01.jpg,414,5,1,8,22.8,0,0,M,B,506,135,480,600,RGB,Frontal
./data/ad,S382-05-t10_01.jpg,382,5,1,2,59.9,0,0,M,W,509,190,480,600,RGB,Frontal
./data/ae,S414-08-t10_01.jpg,414,8,1,3,25.16,0,0,M,B,508,170,480,600,RGB,Frontal
./data/ae,S414-10-t10_01.jpg,414,10,1,5,26.12,0,0,M,B,507,125,480,600,RGB,Frontal
./data/ae,S414-01-t10_01.jpg,414,1,1,11,20.78,0,0,M,B,506,175,480,600,RGB,Right Angle
./data/ag,S511-01-t10_02.jpg,511,1,2,2,37.88,0,0,M,B,0,230,768,960,RGB,Right Profile
./data/ae,S436-02-t10_02.jpg,436,2,2,2,38.13,0,0,M,W,0,300,768,960,RGB,Right Profile
./data/ae,S414-11-t10_01.jpg,414,11,1,6,26.13,0,0,M,B,507,125,480,600,RGB,Frontal
./data/ae,S461-04-t10_01.jpg,461,4,1,5,17.51,0,0,M,B,603,190,480,600,RGB,Frontal
./data/ag,S486-04-t10_01.jpg,486,4,1,3,36.2,0,0,M,B,510,160,480,600,RGB,Left Angle
./data/ae,S445-02-t10_01.jpg,445,2,1,2,41.85,0,0,M,W,0,150,768,960,RGB,Frontal
./data/ae,S461-03-t10_01.jpg,461,3,1,4,17.5,0,0,M,B,603,190,480,600,RGB,Frontal
./data/ae,S436-02-t10_01.jpg,436,2,1,1,38.13,0,0,M,W,0,300,768,960,RGB,Left Angle
./data/ad,S392-02-t10_01.jpg,392,2,1,5,36.35,0,0,F,B,504,165,480,600,RGB,Frontal
./data/ag,S511-01-t10_01.jpg,511,1,1,1,37.88,0,0,M,B,0,230,768,960,RGB,Frontal
./data/ag,S494-01-t10_02.jpg,494,1,2,2,38.23,0,0,M,B,510,220,480,600,RGB,Left Profile
./data/ag,S495-02-t10_02.jpg,495,2,2,3,25.29,0,0,M,B,511,180,480,600,RGB,Right Profile
./data/ae,S477-01-t10_01.jpg,477,1,1,1,19.66,0,0,M,U,511,155,480,600,RGB,Frontal
./data/ae,S477-02-t10_01.jpg,477,2,1,2,19.66,0,0,M,U,511,155,480,600,RGB,Frontal
./data/ad,S392-05-t10_01.jpg,392,5,1,8,38.32,0,0,F,B,503,120,480,600,RGB,Right Angle
./data/ae,S414-03-t10_01.jpg,414,3,1,10,21.88,0,0,M,B,507,130,480,600,RGB,Frontal
./data/ag,S494-01-t10_03.jpg,494,1,3,3,38.23,0,0,M,B,510,220,480,600,RGB,Right Profile
./data/ad,S382-08-t10_01.jpg,382,8,1,5,58.88,0,0,M,W,509,170,480,600,RGB,Frontal
./data/ae,S479-01-t10_01.jpg,479,1,1,2,44.43,0,0,M,W,601,250,480,600,RGB,Frontal
./data/ad,S382-09-t10_01.jpg,382,9,1,6,58.88,0,0,M,W,509,170,480,600,RGB,Frontal
./data/ae,S407-03-t10_02.jpg,407,3,2,2,28.32,1,0,M,W,602,170,480,600,RGB,Right Profile
./data/ae,S404-06-t10_01.jpg,404,6,1,8,38.55,0,0,M,B,507,160,480,600,RGB,Frontal
./data/ae,S404-13-t10_01.jpg,404,13,1,6,42,0,0,M,B,511,171,480,600,RGB,Frontal
./data/ag,S512-01-t10_01.jpg,512,1,1,1,19.28,0,0,M,B,509,165,480,600,RGB,Frontal
./data/ae,S426-02-t10_01.jpg,426,2,1,3,32.96,0,0,F,W,503,200,384,480,RGB,Right Angle
./data/ad,S396-11-t10_01.jpg,396,11,1,1,37.56,0,0,M,B,600,300,480,600,RGB,Right Angle
./data/ae,S433-03-t10_01.jpg,433,3,1,5,22.91,0,0,F,W,502,180,480,600,RGB,Left Angle
./data/ae,S461-01-t10_01.jpg,461,1,1,8,17.04,0,0,M,B,603,185,480,600,RGB,Left Angle
./data/ae,S461-06-t10_01.jpg,461,6,1,10,17.8,0,0,M,B,600,140,480,600,RGB,Left Angle
./data/ad,S396-02-t10_01.jpg,396,2,1,9,34.7,0,0,M,B,600,280,480,600,RGB,Right Angle
./data/ae,S470-02-t10_02.jpg,470,2,2,3,39.95,0,0,F,I,0,160,768,960,RGB,Right Profile
./data/ae,S433-01-t10_01.jpg,433,1,1,3,22.76,0,0,F,W,502,180,480,600,RGB,Left Angle
./data/ae,S483-02-t10_01.jpg,483,2,1,1,29.38,0,0,M,W,603,245,480,600,RGB,Frontal
./data/ae,S398-02-t10_01.jpg,398,2,1,2,25.59,0,0,M,B,600,185,480,600,RGB,Frontal
./data/ad,S396-08-t10_01.jpg,396,8,1,11,36.41,0,0,M,B,600,250,480,600,RGB,Right Angle
./data/ae,S404-09-t10_01.jpg,404,9,1,2,40.73,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ag,S483-02-t10_02.jpg,483,2,2,2,29.38,0,0,M,W,603,245,480,600,RGB,Left Profile
./data/ag,S483-04-t10_02.jpg,483,4,2,6,31.43,0,0,M,W,603,220,480,600,RGB,Right Profile
./data/ae,S398-03-t10_01.jpg,398,3,1,3,26.88,0,0,M,B,600,200,480,600,RGB,Right Angle
./data/ag,S483-04-t10_01.jpg,483,4,1,5,31.43,0,0,M,W,603,220,480,600,RGB,Left Angle
./data/ae,S422-01-t10_01.jpg,422,1,1,3,22.42,0,0,F,B,506,145,480,600,RGB,Frontal
./data/ae,S433-05-t10_01.jpg,433,5,1,1,24.79,0,0,F,W,505,110,480,600,RGB,Left Angle
./data/ag,S512-02-t10_01.jpg,512,2,1,2,19.77,0,0,M,B,509,165,480,600,RGB,Frontal
./data/ae,S416-01-t10_01.jpg,416,1,1,1,25.34,0,0,M,B,600,235,480,600,RGB,Left Angle
./data/ae,S398-01-t10_01.jpg,398,1,1,1,25.44,0,0,M,B,601,185,480,600,RGB,Right Angle
./data/ag,S508-02-t10_01.jpg,508,2,1,2,19.75,0,0,M,U,507,165,480,600,RGB,Frontal
./data/ad,S390-02-t10_01.jpg,390,2,1,2,38.8,0,0,M,W,510,180,480,600,RGB,Frontal
./data/ag,S508-01-t10_01.jpg,508,1,1,1,19.61,0,0,M,U,509,162,480,600,RGB,Frontal
./data/ae,S404-10-t10_01.jpg,404,10,1,3,41.2,0,0,M,B,511,170,480,600,RGB,Right Angle
./data/ae,S456-01-t10_01.jpg,456,1,1,1,32.55,0,0,F,I,0,270,240,240,RGB,Right Angle
./data/ae,S404-03-t10_01.jpg,404,3,1,10,37.57,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ad,S396-05-t10_01.jpg,396,5,1,4,35.59,0,0,M,B,600,200,480,600,RGB,Frontal
./data/ad,S383-01-t10_01.jpg,383,1,1,2,20.7,1,0,M,W,511,170,384,480,RGB,Frontal
./data/ad,S396-04-t10_01.jpg,396,4,1,3,34.91,0,0,M,B,600,200,480,600,RGB,Frontal
./data/ae,S404-08-t10_01.jpg,404,8,1,1,40.68,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ae,S404-07-t10_01.jpg,404,7,1,7,38.98,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ag,S483-05-t10_01.jpg,483,5,1,8,31.61,0,0,M,W,603,220,480,600,RGB,Frontal
./data/ad,S390-01-t10_01.jpg,390,1,1,1,38.7,0,0,M,W,510,190,480,600,RGB,Frontal
./data/ag,S483-02-t10_03.jpg,483,2,3,3,29.38,0,0,M,W,603,245,480,600,RGB,Right Profile
./data/ae,S404-02-t10_01.jpg,404,2,1,12,37.33,0,0,M,B,509,160,480,600,RGB,Frontal
./data/ae,S470-02-t10_01.jpg,470,2,1,2,39.95,0,0,F,I,0,160,768,960,RGB,Left Angle
./data/ae,S470-01-t10_01.jpg,470,1,1,1,39.95,0,0,F,I,0,260,240,240,RGB,Left Angle
./data/ae,S483-01-t10_01.jpg,483,1,1,9,29.17,0,0,M,W,603,210,480,600,RGB,Frontal
./data/ae,S404-11-t10_01.jpg,404,11,1,4,41.7,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ae,S404-04-t10_01.jpg,404,4,1,11,37.73,0,0,M,B,511,160,480,600,RGB,Left Angle
./data/ae,S422-04-t10_01.jpg,422,4,1,1,26.14,0,0,F,B,506,155,480,600,RGB,Left Angle
./data/ae,S461-05-t10_01.jpg,461,5,1,9,17.8,0,0,M,B,600,140,480,600,RGB,Frontal
./data/ae,S474-01-t10_01.jpg,474,1,1,2,33.16,0,0,M,W,0,135,240,240,RGB,Frontal
./data/ae,S407-01-t10_01.jpg,407,1,1,4,23.84,1,0,M,W,602,180,480,600,RGB,Frontal
./data/ae,S422-02-t10_01.jpg,422,2,1,4,22.49,0,0,F,B,506,145,480,600,RGB,Left Angle
./data/ad,S396-03-t10_01.jpg,396,3,1,2,34.91,0,0,M,B,600,280,480,600,RGB,Frontal
./data/ae,S461-08-t10_01.jpg,461,8,1,11,17.96,0,0,M,B,603,190,480,600,RGB,Frontal
./data/ad,S383-02-t10_01.jpg,383,2,1,1,22.19,1,0,M,W,510,180,480,600,RGB,Left Angle
./data/ae,S426-02-t10_02.jpg,426,2,2,4,32.96,0,0,F,W,503,200,384,480,RGB,Right Profile
./data/ae,S404-01-t10_01.jpg,404,1,1,9,36.55,0,0,M,B,509,170,480,600,RGB,Frontal
./data/ae,S422-03-t10_01.jpg,422,3,1,2,25.35,0,0,F,B,506,155,480,600,RGB,Right Angle
./data/ae,S404-05-t10_01.jpg,404,5,1,13,38.3,0,0,M,B,511,171,480,600,RGB,Frontal
./data/ae,S426-01-t10_02.jpg,426,1,2,2,32.3,0,0,F,W,503,200,384,480,RGB,Right Profile
./data/ae,S407-03-t10_01.jpg,407,3,1,1,28.32,1,0,M,W,602,170,480,600,RGB,Frontal
./data/ae,S461-09-t10_01.jpg,461,9,1,7,18.54,0,0,M,B,603,200,480,600,RGB,Frontal
./data/ae,S404-12-t10_01.jpg,404,12,1,5,41.96,0,0,M,B,511,170,480,600,RGB,Frontal
./data/ae,S433-02-t10_01.jpg,433,2,1,4,22.75,0,0,F,W,502,180,480,600,RGB,Frontal
./data/ad,S396-01-t10_01.jpg,396,1,1,8,34.7,0,0,M,B,600,280,480,600,RGB,Frontal
./data/ae,S474-02-t10_01.jpg,474,2,1,1,33.4,0,0,M,W,0,130,240,240,RGB,Frontal
./data/ad,S396-10-t10_01.jpg,396,10,1,7,36.86,0,0,M,B,600,300,480,600,RGB,Frontal
